Source,Target,Weight,Date
C981,M889,5,2005-10-09
C981,M918,2,2004-04-17
C981,M919,3,2004-12-14
C981,M1020,5,2004-12-14
C981,M1102,4,2002-12-07
C981,M1110,3,2005-10-18
C981,M1126,4,2005-02-03
C981,M1180,3,2004-12-28
C981,M1202,3,2004-12-28
C981,M1220,3,2005-08-16
C981,M1255,3,2004-12-28
C981,M1324,3,2004-04-28
C981,M1370,3,2004-12-01
C981,M1466,4,2004-11-16
C981,M1470,3,2005-05-15
C981,M1700,5,2004-04-28
C981,M1707,4,2005-01-23
C981,M1719,3,2005-05-25
C981,M1744,2,2004-12-01
C981,M1746,3,2004-12-28
C981,M1754,3,2004-12-28
C981,M1795,3,2004-12-28
C981,M1865,5,2004-12-22
C981,M1905,3,2004-03-20
C981,M1933,1,2003-03-30
C981,M1962,3,2004-11-16
C981,M2000,3,2004-12-28
C981,M2012,3,2003-09-04
C981,M2095,3,2005-10-09
C981,M2102,5,2005-10-09
C981,M2112,1,2004-04-17
C981,M2122,5,2004-04-28
C981,M2168,5,2005-10-09
C981,M2172,5,2004-12-14
C981,M2178,4,2004-11-16
C981,M2342,3,2005-02-03
C981,M2352,1,2003-01-23
C981,M2372,2,2005-02-03
C981,M2452,4,2003-01-17
C981,M2462,4,2004-12-28
C981,M2465,5,2004-04-23
C981,M2470,2,2004-12-28
C981,M2578,4,2004-06-29
C981,M2612,2,2004-12-14
C981,M2771,3,2004-12-28
C981,M2800,1,2003-12-30
C981,M2851,2,2004-12-28
C981,M2862,3,2004-11-16
C981,M2922,4,2004-12-28
C981,M2953,4,2004-12-01
C981,M3046,5,2004-12-14
C981,M3148,3,2004-12-28
C981,M3150,5,2004-12-14
C981,M3151,4,2005-02-22
C981,M3165,4,2004-12-28
C981,M3221,4,2005-09-19
C981,M3265,3,2004-12-28
C981,M3282,4,2005-04-19
C981,M3290,4,2003-03-30
C981,M3320,3,2004-12-28
C981,M3385,3,2003-12-05
C981,M3446,3,2005-06-03
C981,M3541,4,2004-12-01
C981,M3624,3,2004-11-16
C981,M3756,3,2005-06-01
C981,M3860,3,2004-11-16
C981,M3893,3,2004-12-28
C981,M3905,3,2002-12-07
C981,M3917,3,2005-02-22
C981,M3925,3,2004-11-16
C981,M4043,3,2003-12-30
C981,M4080,4,2004-12-28
C981,M4109,4,2002-12-07
C981,M4115,5,2005-10-09
C981,M4159,2,2004-12-28
C981,M4185,5,2004-12-14
C981,M4262,3,2004-12-28
C981,M4345,3,2003-12-15
C981,M4353,5,2005-02-22
C981,M4356,3,2003-10-29
C981,M4360,5,2004-12-14
C981,M4402,2,2004-12-01
C981,M4432,2,2004-03-20
C981,M4488,3,2004-12-28
C989,M571,3,2005-06-28
C989,M1145,3,2005-06-17
C989,M1307,4,2005-06-17
C989,M1550,4,2005-07-21
C989,M1715,3,2005-09-22
C989,M1798,5,2005-06-17
C989,M2152,4,2005-06-17
C989,M2478,5,2005-06-17
C989,M3015,2,2005-08-19
C989,M3106,4,2005-06-17
C989,M3333,3,2005-08-05
C989,M3864,5,2005-10-26
C989,M4306,5,2005-06-17
C989,M4315,3,2005-08-16
C997,M571,1,2001-08-31
C997,M990,3,2002-01-20
C997,M1145,2,2002-04-06
C997,M2152,1,2002-04-07
C997,M2499,3,2002-04-24
C997,M2809,2,2005-11-07
C997,M3368,3,2002-04-14
C997,M4109,1,2005-12-19
C997,M4306,2,2001-09-12
C998,M30,4,2005-09-02
C998,M175,2,2004-10-11
C998,M197,3,2005-04-10
C998,M299,3,2005-09-02
C998,M313,4,2004-10-08
C998,M329,3,2005-09-02
C998,M550,4,2005-09-02
C998,M571,5,2004-10-08
C998,M607,4,2004-10-08
C998,M759,2,2005-01-19
C998,M831,4,2005-09-02
C998,M985,1,2004-10-08
C998,M1144,4,2005-04-10
C998,M1145,4,2004-09-29
C998,M1180,5,2005-04-10
C998,M1406,3,2004-10-11
C998,M1428,3,2005-12-02
C998,M1470,3,2005-09-02
C998,M1542,4,2005-09-02
C998,M1615,5,2004-09-29
C998,M1703,5,2005-04-10
C998,M1754,4,2005-09-02
C998,M1810,4,2004-11-01
C998,M1832,3,2005-09-16
C998,M1905,4,2005-04-10
C998,M1955,3,2005-09-02
C998,M2000,1,2005-12-02
C998,M2016,2,2005-05-28
C998,M2095,4,2004-11-01
C998,M2122,1,2004-10-08
C998,M2152,4,2004-09-29
C998,M2209,5,2004-10-11
C998,M2470,1,2005-09-02
C998,M2577,5,2005-09-02
C998,M2594,4,2004-10-11
C998,M2612,4,2004-11-01
C998,M2660,4,2005-09-02
C998,M2800,4,2004-10-11
C998,M2866,5,2005-09-02
C998,M2953,5,2004-10-11
C998,M3015,4,2005-09-02
C998,M3106,5,2004-09-29
C998,M3290,5,2005-09-02
C998,M3368,5,2004-10-08
C998,M3371,4,2005-05-28
C998,M3624,4,2005-04-10
C998,M3782,4,2005-05-27
C998,M3825,4,2004-10-08
C998,M3860,4,2005-04-10
C998,M3925,1,2005-05-27
C998,M3938,4,2005-05-27
C998,M4123,5,2004-09-29
C998,M4214,4,2005-04-10
C998,M4302,5,2005-09-02
C998,M4330,5,2005-04-10
C998,M4345,2,2005-01-02
C998,M4432,4,2005-04-10
C998,M4472,5,2004-11-01
C998,M4479,4,2005-09-02
C1007,M398,1,2005-09-12
C1007,M758,3,2005-12-21
C1007,M937,5,2005-09-12
C1007,M1060,4,2005-12-21
C1007,M1145,5,2005-07-26
C1007,M1428,4,2005-07-26
C1007,M2578,4,2005-09-16
C1007,M2612,5,2005-07-26
C1007,M3106,5,2005-07-26
C1007,M3317,3,2005-12-21
C1007,M3538,1,2005-12-21
C1020,M413,2,2004-02-18
C1020,M1470,5,2004-02-21
C1020,M1514,1,2004-03-08
C1020,M1816,1,2004-02-18
C1020,M2112,2,2004-03-08
C1020,M2413,2,2004-03-08
C1020,M2612,2,2003-06-03
C1020,M2916,2,2004-03-08
C1020,M3371,4,2004-08-14
C1024,M248,3,2004-09-27
C1024,M331,4,2004-09-08
C1024,M424,2,2004-07-08
C1024,M457,4,2005-07-06
C1024,M482,4,2004-01-30
C1024,M1689,4,2005-04-11
C1024,M1700,4,2004-06-04
C1024,M1719,4,2005-08-24
C1024,M1754,4,2005-03-13
C1024,M1865,5,2004-11-18
C1024,M2262,2,2004-02-23
C1024,M2874,4,2004-12-31
C1024,M2960,5,2004-11-18
C1024,M3282,5,2005-06-06
C1024,M3917,4,2005-07-06
C1024,M4331,2,2004-11-18
C1024,M4345,4,2004-01-21
C1024,M4353,5,2005-08-17
C1034,M28,5,2004-09-24
C1034,M223,5,2004-06-28
C1034,M252,3,2003-03-10
C1034,M269,4,2003-07-01
C1034,M299,5,2004-03-29
C1034,M516,1,2004-06-28
C1034,M962,3,2003-05-30
C1034,M1046,5,2004-02-19
C1034,M1110,5,2004-05-13
C1034,M1220,5,2005-01-19
C1034,M1305,4,2004-02-04
C1034,M1428,1,2003-09-24
C1034,M1561,5,2004-03-16
C1034,M2171,5,2004-06-28
C1034,M2499,4,2003-05-15
C1034,M2874,3,2005-08-04
C1034,M2960,1,2004-10-21
C1034,M3624,5,2004-08-06
C1034,M3638,4,2004-02-12
C1034,M3860,2,2004-02-03
C1034,M4100,3,2003-11-24
C1034,M4159,5,2003-10-14
C1034,M4356,3,2003-09-16
C1038,M111,2,2004-05-25
C1038,M191,4,2003-12-05
C1038,M270,5,2004-05-02
C1038,M361,4,2005-08-22
C1038,M457,4,2004-09-04
C1038,M550,4,2003-06-21
C1038,M571,5,2003-01-22
C1038,M886,4,2005-04-29
C1038,M989,4,2005-01-27
C1038,M1145,2,2003-06-21
C1038,M1202,5,2003-06-21
C1038,M1255,5,2003-06-21
C1038,M1305,4,2004-04-01
C1038,M1470,4,2003-10-15
C1038,M1719,4,2005-09-08
C1038,M1877,4,2004-05-01
C1038,M1902,3,2003-06-21
C1038,M1905,5,2004-01-11
C1038,M1962,4,2004-07-30
C1038,M2112,4,2003-09-22
C1038,M2152,4,2003-06-21
C1038,M2342,5,2005-03-19
C1038,M2360,4,2003-06-21
C1038,M2372,3,2005-02-19
C1038,M2391,3,2004-07-13
C1038,M2394,3,2004-01-08
C1038,M2465,3,2003-08-01
C1038,M2532,3,2004-05-02
C1038,M2577,3,2003-06-21
C1038,M2612,3,2003-06-21
C1038,M2699,4,2004-11-15
C1038,M2809,3,2005-09-27
C1038,M2874,4,2004-12-12
C1038,M2953,4,2003-10-14
C1038,M3071,4,2003-06-21
C1038,M3078,4,2003-06-21
C1038,M3106,3,2003-06-21
C1038,M3151,4,2005-02-19
C1038,M3254,3,2003-12-04
C1038,M3282,5,2005-05-23
C1038,M3333,3,2005-03-08
C1038,M3355,4,2003-06-21
C1038,M3610,3,2003-06-21
C1038,M3624,4,2004-06-04
C1038,M3756,4,2003-07-01
C1038,M3860,3,2003-12-24
C1038,M3917,4,2005-02-19
C1038,M3925,4,2003-11-06
C1038,M3926,2,2004-02-17
C1038,M4080,5,2003-10-15
C1038,M4123,3,2003-06-21
C1038,M4159,4,2003-07-01
C1038,M4402,2,2003-06-21
C1038,M4432,3,2003-12-05
C1038,M4472,5,2004-06-14
C1038,M4479,4,2004-01-27
C1044,M175,4,2005-02-19
C1044,M211,3,2005-08-01
C1044,M241,4,2004-11-15
C1044,M275,4,2005-02-07
C1044,M311,2,2005-11-13
C1044,M313,4,2004-09-26
C1044,M334,3,2005-11-13
C1044,M357,4,2004-05-22
C1044,M361,3,2005-09-06
C1044,M413,3,2003-06-14
C1044,M443,4,2003-07-08
C1044,M483,3,2003-11-22
C1044,M570,2,2005-11-13
C1044,M571,3,2004-08-12
C1044,M607,3,2003-11-22
C1044,M645,4,2005-11-28
C1044,M646,4,2005-09-17
C1044,M708,3,2005-11-13
C1044,M789,3,2005-11-13
C1044,M886,4,2005-04-11
C1044,M963,4,2004-08-12
C1044,M985,3,2004-11-29
C1044,M998,3,2003-07-04
C1044,M1060,2,2005-11-28
C1044,M1073,4,2005-08-16
C1044,M1110,4,2004-04-01
C1044,M1144,4,2005-02-19
C1044,M1145,2,2003-11-22
C1044,M1202,2,2004-10-29
C1044,M1220,4,2004-10-20
C1044,M1305,2,2004-08-12
C1044,M1406,3,2004-10-19
C1044,M1428,3,2003-06-19
C1044,M1466,4,2004-10-29
C1044,M1470,4,2004-01-09
C1044,M1479,3,2004-02-17
C1044,M1542,3,2004-08-12
C1044,M1595,4,2005-11-13
C1044,M1615,3,2005-11-28
C1044,M1650,4,2005-02-19
C1044,M1659,3,2003-11-22
C1044,M1703,3,2005-11-13
C1044,M1744,4,2005-01-07
C1044,M1798,4,2004-10-29
C1044,M1799,3,2004-10-20
C1044,M1816,3,2004-04-01
C1044,M1918,3,2004-11-15
C1044,M1925,2,2003-11-22
C1044,M2095,3,2004-10-29
C1044,M2098,4,2005-05-02
C1044,M2112,5,2003-11-08
C1044,M2122,2,2004-08-12
C1044,M2152,4,2004-09-26
C1044,M2153,3,2005-11-28
C1044,M2171,3,2004-04-20
C1044,M2209,4,2005-02-19
C1044,M2256,4,2004-09-26
C1044,M2342,4,2005-05-02
C1044,M2360,4,2003-06-14
C1044,M2372,3,2005-02-19
C1044,M2391,3,2005-09-30
C1044,M2498,4,2004-08-12
C1044,M2527,3,2004-08-12
C1044,M2580,3,2004-12-01
C1044,M2594,3,2005-02-19
C1044,M2612,2,2003-10-17
C1044,M2675,2,2003-08-20
C1044,M2680,4,2004-09-10
C1044,M2735,4,2004-12-10
C1044,M2743,4,2003-06-28
C1044,M2800,3,2004-10-29
C1044,M2813,3,2005-08-16
C1044,M2848,4,2004-12-09
C1044,M2874,3,2004-12-09
C1044,M2944,4,2005-09-17
C1044,M2953,4,2004-08-12
C1044,M3106,4,2003-10-17
C1044,M3254,2,2003-09-11
C1044,M3267,4,2004-12-28
C1044,M3282,3,2005-04-29
C1044,M3290,4,2004-08-12
C1044,M3312,3,2005-09-30
C1044,M3315,5,2005-11-13
C1044,M3320,4,2004-12-28
C1044,M3347,2,2004-11-18
C1044,M3355,3,2005-11-13
C1044,M3368,3,2003-11-22
C1044,M3371,4,2004-03-08
C1044,M3418,3,2005-09-30
C1044,M3433,3,2004-10-20
C1044,M3466,4,2004-07-12
C1044,M3513,5,2005-12-18
C1044,M3538,4,2004-10-29
C1044,M3565,3,2005-11-13
C1044,M3579,3,2004-02-17
C1044,M3605,4,2005-11-13
C1044,M3610,2,2004-10-20
C1044,M3626,3,2003-06-30
C1044,M3650,3,2004-08-12
C1044,M3746,4,2005-06-03
C1044,M3756,4,2003-06-11
C1044,M3825,3,2004-09-30
C1044,M3826,3,2005-11-13
C1044,M3860,3,2004-11-29
C1044,M3862,3,2003-11-22
C1044,M3875,4,2005-08-01
C1044,M3938,4,2004-11-15
C1044,M3954,4,2003-06-14
C1044,M3962,3,2005-09-17
C1044,M3966,4,2005-03-11
C1044,M4080,3,2003-12-02
C1044,M4123,3,2003-11-22
C1044,M4216,2,2003-11-22
C1044,M4302,4,2005-02-19
C1044,M4306,4,2005-02-22
C1044,M4315,3,2005-09-28
C1044,M4330,3,2005-02-19
C1044,M4336,3,2004-03-08
C1044,M4345,4,2003-08-29
C1044,M4356,4,2004-12-31
C1044,M4364,4,2004-10-29
C1044,M4402,1,2004-08-12
C1044,M4420,3,2004-11-18
C1044,M4432,3,2004-02-17
C1044,M4472,3,2004-08-09
C1047,M610,5,2004-02-08
C1047,M694,4,2002-09-04
C1047,M819,3,2002-07-23
C1047,M2045,5,2004-11-27
C1047,M2554,5,2004-11-19
C1047,M3091,3,2002-09-04
C1047,M3391,5,2005-02-08
C1047,M4238,5,2004-12-30
C1047,M4490,4,2004-10-14
C1050,M3689,5,2005-10-27
C1059,M406,4,2005-08-24
C1059,M758,4,2005-02-15
C1059,M886,5,2005-06-17
C1059,M1220,3,2005-03-04
C1059,M1307,3,2005-03-04
C1059,M1428,3,2005-03-04
C1059,M1495,5,2005-03-04
C1059,M1542,5,2005-03-04
C1059,M1615,5,2005-05-02
C1059,M1905,3,2005-07-21
C1059,M2112,4,2005-03-21
C1059,M2342,4,2005-03-28
C1059,M2372,4,2005-03-04
C1059,M3151,1,2005-02-28
C1059,M3282,3,2005-05-02
C1059,M3333,3,2005-04-11
C1059,M3427,2,2005-03-04
C1059,M3456,5,2005-10-07
C1059,M3713,2,2005-11-04
C1059,M3864,5,2005-12-01
C1059,M3890,2,2005-03-04
C1059,M3894,4,2005-09-19
C1059,M3917,4,2005-03-04
C1059,M3938,4,2005-11-29
C1059,M3966,4,2005-08-15
C1059,M4033,5,2005-11-03
C1059,M4266,4,2005-08-14
C1059,M4315,4,2005-07-13
C1059,M4345,3,2005-08-15
C1059,M4432,5,2005-03-04
C1067,M30,5,2004-04-06
C1067,M143,5,2004-04-15
C1067,M197,1,2004-11-12
C1067,M273,3,2005-03-14
C1067,M406,3,2005-09-09
C1067,M457,3,2004-11-15
C1067,M468,4,2004-06-04
C1067,M482,4,2004-06-10
C1067,M748,1,2005-07-20
C1067,M886,4,2005-02-23
C1067,M1073,3,2005-10-05
C1067,M1102,4,2004-02-26
C1067,M1145,3,2004-01-29
C1067,M1180,5,2003-09-11
C1067,M1220,4,2004-11-03
C1067,M1307,3,2004-05-25
C1067,M1428,4,2004-03-01
C1067,M1470,1,2004-03-24
C1067,M1578,4,2004-01-29
C1067,M1905,3,2004-11-29
C1067,M1913,4,2004-02-26
C1067,M1962,3,2004-09-09
C1067,M2026,4,2005-01-10
C1067,M2112,3,2005-02-23
C1067,M2152,4,2004-01-29
C1067,M2178,4,2004-12-01
C1067,M2290,5,2004-11-30
C1067,M2372,4,2005-01-19
C1067,M2391,4,2004-11-29
C1067,M2452,4,2004-11-29
C1067,M2495,1,2004-01-29
C1067,M2612,4,2004-01-29
C1067,M2743,5,2003-06-04
C1067,M2800,3,2004-04-06
C1067,M2813,2,2005-05-25
C1067,M2862,5,2004-01-29
C1067,M2913,4,2005-05-25
C1067,M3015,2,2005-08-23
C1067,M3282,3,2005-05-25
C1067,M3320,3,2005-01-19
C1067,M3624,4,2004-05-11
C1067,M3715,2,2004-01-29
C1067,M3756,1,2004-07-15
C1067,M3825,3,2004-03-30
C1067,M3860,4,2005-01-19
C1067,M3864,3,2005-11-03
C1067,M3905,5,2004-06-10
C1067,M3938,4,2005-01-19
C1067,M3962,5,2004-03-05
C1067,M4123,5,2004-01-29
C1067,M4306,5,2004-07-15
C1067,M4315,4,2005-10-05
C1067,M4356,4,2004-08-27
C1067,M4432,4,2004-02-10
C1067,M4472,5,2004-05-25
C1069,M175,4,2005-09-29
C1069,M201,4,2005-09-23
C1069,M311,3,2005-07-21
C1069,M571,5,2005-08-03
C1069,M872,5,2005-09-24
C1069,M1144,3,2005-06-28
C1069,M1145,2,2005-06-28
C1069,M1255,4,2005-09-29
C1069,M1441,5,2005-06-28
C1069,M1547,4,2005-09-13
C1069,M1590,5,2005-06-28
C1069,M1771,4,2005-09-27
C1069,M1865,3,2005-10-07
C1069,M2152,1,2005-06-28
C1069,M2422,3,2005-08-27
C1069,M2566,5,2005-06-28
C1069,M2743,5,2005-07-30
C1069,M2782,5,2005-06-28
C1069,M2913,4,2005-09-24
C1069,M3079,2,2005-06-28
C1069,M3427,2,2005-06-28
C1069,M4345,5,2005-07-13
C1070,M85,2,2005-11-10
C1070,M88,4,2005-05-03
C1070,M191,3,2005-04-21
C1070,M223,4,2005-04-09
C1070,M263,4,2005-04-05
C1070,M281,3,2005-04-21
C1070,M313,3,2005-02-15
C1070,M316,4,2005-10-01
C1070,M451,5,2005-12-01
C1070,M457,4,2005-04-09
C1070,M473,5,2005-02-15
C1070,M483,3,2005-02-15
C1070,M520,4,2005-09-13
C1070,M607,3,2005-02-15
C1070,M724,4,2005-10-01
C1070,M758,4,2005-01-13
C1070,M814,3,2005-01-23
C1070,M886,4,2005-04-21
C1070,M1020,5,2005-04-05
C1070,M1110,4,2005-02-15
C1070,M1113,4,2005-01-13
C1070,M1123,4,2005-04-21
C1070,M1139,4,2005-08-12
C1070,M1145,2,2005-01-23
C1070,M1148,4,2005-04-05
C1070,M1180,2,2005-06-25
C1070,M1220,4,2005-04-05
C1070,M1300,4,2005-04-21
C1070,M1307,3,2005-02-15
C1070,M1314,4,2005-04-25
C1070,M1461,4,2005-08-05
C1070,M1542,4,2005-02-15
C1070,M1618,4,2005-09-13
C1070,M1625,3,2005-04-05
C1070,M1642,4,2005-08-26
C1070,M1730,4,2005-04-05
C1070,M1798,5,2005-02-15
C1070,M1905,4,2005-02-15
C1070,M2094,4,2005-11-03
C1070,M2152,3,2005-01-23
C1070,M2172,5,2005-04-05
C1070,M2200,3,2005-02-15
C1070,M2290,4,2005-04-05
C1070,M2315,5,2005-04-28
C1070,M2319,3,2005-05-03
C1070,M2372,4,2005-02-15
C1070,M2430,4,2005-02-15
C1070,M2452,4,2005-04-05
C1070,M2457,4,2005-01-13
C1070,M2532,5,2005-04-05
C1070,M2551,4,2005-05-02
C1070,M2756,4,2005-02-15
C1070,M2787,3,2005-09-13
C1070,M2862,2,2005-06-25
C1070,M2992,4,2005-04-05
C1070,M3025,4,2005-04-07
C1070,M3046,5,2005-04-05
C1070,M3079,4,2005-04-05
C1070,M3106,3,2005-02-15
C1070,M3138,4,2005-05-03
C1070,M3168,3,2005-04-21
C1070,M3274,4,2005-04-05
C1070,M3390,5,2005-02-15
C1070,M3427,4,2005-02-15
C1070,M3444,5,2005-04-05
C1070,M3446,5,2005-02-15
C1070,M3610,4,2005-02-15
C1070,M3638,4,2005-02-15
C1070,M3646,3,2005-01-13
C1070,M3648,3,2005-05-19
C1070,M3810,4,2005-12-01
C1070,M3841,4,2005-02-15
C1070,M3864,4,2005-12-01
C1070,M3879,4,2005-04-05
C1070,M3938,4,2005-04-05
C1070,M3962,4,2005-04-05
C1070,M4118,5,2005-02-15
C1070,M4123,3,2005-02-15
C1070,M4259,3,2005-02-15
C1070,M4306,4,2005-04-25
C1070,M4348,5,2005-11-10
C1070,M4392,5,2005-04-21
C1070,M4415,3,2005-02-15
C1079,M457,2,2004-10-10
C1079,M1138,4,2004-03-31
C1079,M1220,4,2005-01-10
C1079,M1307,3,2004-03-06
C1079,M1561,4,2004-03-06
C1079,M1962,4,2005-01-11
C1079,M2067,4,2004-10-10
C1079,M3106,3,2003-10-08
C1079,M3624,2,2004-11-18
C1079,M3962,4,2004-03-31
C1079,M4159,4,2004-11-18
C1079,M4310,2,2004-10-27
C1079,M4432,5,2004-03-28
C1082,M148,3,2005-04-09
C1082,M197,2,2005-08-31
C1082,M275,4,2005-11-07
C1082,M313,4,2005-02-01
C1082,M406,4,2005-08-31
C1082,M550,5,2004-11-16
C1082,M607,3,2004-11-16
C1082,M758,2,2004-11-16
C1082,M831,2,2005-01-03
C1082,M862,4,2005-03-23
C1082,M937,4,2005-08-31
C1082,M985,3,2004-11-16
C1082,M1110,5,2004-11-16
C1082,M1144,4,2004-12-01
C1082,M1145,5,2004-11-16
C1082,M1174,3,2005-01-19
C1082,M1180,3,2004-11-16
C1082,M1202,1,2004-11-16
C1082,M1220,4,2005-08-31
C1082,M1542,4,2004-11-16
C1082,M1561,1,2005-07-18
C1082,M1563,4,2005-07-18
C1082,M1615,5,2004-11-16
C1082,M1744,4,2004-11-16
C1082,M1890,5,2005-11-26
C1082,M1905,5,2004-11-16
C1082,M2152,4,2004-12-28
C1082,M2285,4,2005-09-22
C1082,M2339,3,2005-04-09
C1082,M2391,3,2004-11-16
C1082,M2452,5,2005-01-03
C1082,M2457,5,2004-11-16
C1082,M2577,5,2004-11-16
C1082,M2580,5,2004-11-16
C1082,M2594,4,2004-12-01
C1082,M2612,3,2004-12-28
C1082,M2617,4,2004-11-16
C1082,M2782,5,2004-11-16
C1082,M2809,2,2005-09-06
C1082,M2862,4,2004-11-16
C1082,M2866,4,2005-02-01
C1082,M3017,4,2004-11-16
C1082,M3106,4,2004-11-16
C1082,M3148,2,2004-11-16
C1082,M3151,4,2005-10-14
C1082,M3427,3,2004-11-16
C1082,M3433,4,2004-11-16
C1082,M3463,3,2004-12-01
C1082,M3478,4,2005-11-14
C1082,M3538,3,2004-12-01
C1082,M3579,2,2005-01-03
C1082,M3605,4,2004-12-31
C1082,M3624,5,2005-05-10
C1082,M3638,5,2004-11-16
C1082,M3713,3,2005-04-18
C1082,M3730,4,2004-11-16
C1082,M3905,5,2004-11-16
C1082,M3938,4,2005-01-03
C1082,M3962,4,2005-01-03
C1082,M4123,4,2004-11-16
C1082,M4262,3,2004-12-01
C1082,M4266,5,2004-11-16
C1082,M4306,5,2004-11-29
C1082,M4330,4,2005-07-18
C1086,M28,3,2004-12-03
C1086,M30,4,2004-04-21
C1086,M175,3,2000-01-06
C1086,M199,4,2001-07-10
C1086,M241,5,2000-11-08
C1086,M295,4,1999-12-31
C1086,M299,4,2001-12-07
C1086,M312,4,2000-11-08
C1086,M329,3,2000-10-17
C1086,M331,4,2000-10-27
C1086,M357,4,2004-05-04
C1086,M367,3,2004-01-27
C1086,M443,4,2004-05-27
C1086,M501,4,2000-05-10
C1086,M516,5,2003-01-16
C1086,M551,4,2001-12-07
C1086,M571,5,2001-07-03
C1086,M682,4,1999-12-31
C1086,M708,3,2000-12-15
C1086,M758,2,2005-04-11
C1086,M759,1,2001-08-24
C1086,M788,5,2000-04-14
C1086,M798,4,2001-07-10
C1086,M829,3,1999-12-31
C1086,M862,2,2003-10-31
C1086,M886,4,2005-03-01
C1086,M1058,5,2004-06-10
C1086,M1097,2,2005-04-21
C1086,M1102,4,2002-07-16
C1086,M1110,4,2004-02-23
C1086,M1126,2,2004-05-17
C1086,M1175,5,2004-11-04
C1086,M1180,4,2003-10-28
C1086,M1305,1,2004-02-04
C1086,M1367,3,2000-01-07
C1086,M1394,2,2003-01-04
C1086,M1470,4,2003-10-13
C1086,M1542,3,2000-01-07
C1086,M1642,4,2001-07-10
C1086,M1659,2,2000-01-07
C1086,M1700,3,1999-12-31
C1086,M1719,2,2005-08-09
C1086,M1746,4,2005-05-24
C1086,M1770,5,2005-05-24
C1086,M1832,5,2005-05-24
C1086,M1854,2,2002-01-17
C1086,M1865,5,2004-10-22
C1086,M1885,4,2004-02-10
C1086,M1905,5,2004-12-16
C1086,M1962,3,2005-03-16
C1086,M1974,4,2000-11-08
C1086,M2009,3,2000-11-08
C1086,M2012,4,2003-01-04
C1086,M2056,2,2005-06-22
C1086,M2095,2,2002-04-17
C1086,M2112,3,2003-11-18
C1086,M2122,3,2005-05-24
C1086,M2136,1,2002-07-10
C1086,M2152,3,2001-07-03
C1086,M2167,5,2005-08-29
C1086,M2372,4,2005-03-16
C1086,M2391,4,2004-06-29
C1086,M2392,3,2005-04-12
C1086,M2410,2,2002-01-03
C1086,M2465,5,2001-07-10
C1086,M2578,1,2002-12-24
C1086,M2580,4,2004-03-04
C1086,M2699,3,2004-09-28
C1086,M2743,3,2003-10-21
C1086,M2862,5,2000-03-01
C1086,M2874,3,2004-11-29
C1086,M2913,4,2005-05-05
C1086,M2922,5,2003-01-17
C1086,M2953,5,2001-01-03
C1086,M3061,4,2001-08-24
C1086,M3106,4,2002-04-17
C1086,M3151,3,2005-03-03
C1086,M3267,5,2004-11-10
C1086,M3282,4,2005-04-21
C1086,M3315,5,2000-11-08
C1086,M3320,4,2003-10-13
C1086,M3355,3,2004-01-27
C1086,M3368,3,2001-12-07
C1086,M3371,4,2004-01-21
C1086,M3385,4,2004-08-03
C1086,M3427,2,2003-01-04
C1086,M3446,4,2003-05-30
C1086,M3456,4,2005-09-14
C1086,M3466,4,2004-12-03
C1086,M3506,2,2003-03-03
C1086,M3538,3,2002-12-24
C1086,M3593,3,2004-10-14
C1086,M3605,5,2000-11-08
C1086,M3611,3,2002-06-07
C1086,M3616,5,2003-10-30
C1086,M3626,2,2003-10-09
C1086,M3756,5,2003-10-28
C1086,M3824,4,2000-10-17
C1086,M3860,3,2004-05-27
C1086,M3905,3,2002-12-19
C1086,M3917,3,2005-04-21
C1086,M3938,5,2004-11-30
C1086,M3966,3,2005-01-27
C1086,M4043,3,2004-05-27
C1086,M4069,4,2000-10-17
C1086,M4123,2,2001-03-13
C1086,M4159,4,2004-02-24
C1086,M4201,2,2002-07-26
C1086,M4227,5,2000-10-27
C1086,M4266,1,2005-03-16
C1086,M4271,3,2000-01-07
C1086,M4293,3,2002-06-07
C1086,M4306,3,2002-07-10
C1086,M4345,4,2003-08-27
C1086,M4356,3,2003-06-10
C1086,M4364,3,2000-11-08
C1086,M4380,3,2003-01-16
C1086,M4393,3,2001-12-07
C1086,M4472,4,2004-08-12
C1086,M4488,4,2001-07-03
C1088,M30,3,2004-04-16
C1088,M270,4,2003-10-31
C1088,M357,5,2004-04-07
C1088,M422,5,2004-03-30
C1088,M886,5,2005-02-20
C1088,M1110,5,2004-03-26
C1088,M1905,5,2003-12-11
C1088,M1962,2,2004-08-02
C1088,M2020,2,2004-06-07
C1088,M2391,4,2004-08-02
C1088,M2452,5,2004-02-28
C1088,M2580,3,2004-06-28
C1088,M2735,5,2004-03-26
C1088,M3824,1,2004-07-31
C1088,M3825,4,2004-08-02
C1088,M3962,5,2003-11-17
C1088,M4043,4,2003-11-19
C1090,M1428,5,2005-09-09
C1090,M1682,3,2005-09-09
C1090,M1703,3,2005-09-09
C1090,M2152,3,2005-09-09
C1090,M2200,2,2005-09-09
C1090,M2612,4,2005-09-09
C1090,M2782,5,2005-09-09
C1090,M3864,5,2005-10-26
C1090,M4123,3,2005-09-09
C1097,M175,3,2004-06-09
C1097,M457,4,2004-09-08
C1097,M1498,2,2002-06-07
C1097,M1962,5,2004-08-16
C1097,M3807,2,2004-08-16
C1097,M4356,4,2003-04-14
C1109,M299,2,2005-04-26
C1109,M1719,1,2005-08-07
C1109,M2913,2,2005-05-28
C1109,M3432,2,2005-05-20
